Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2002-04-29,101.5,103.4,97.75,98.3,100.13112388031,110857.0,1420.0,11100236.0,49903.0,45.02,5.65,-3.2
2002-04-26,105.0,106.9,99.1,101.7,102.96828365187,133685.0,1780.0,13765315.0,51078.0,38.21,7.8,-3.3
2002-04-25,105.25,109.35,104.0,104.3,106.6374334406,138598.0,1682.0,14779735.0,50282.0,28.03,5.35,-0.95
2002-04-24,105.0,107.0,104.15,104.95,105.43986279554,40815.0,564.0,4303528.0,,,2.85,-0.05
2002-04-23,104.0,105.7,102.85,103.8,103.94397754585,61993.0,897.0,6443799.0,20581.0,33.2,2.85,-0.2
2002-04-22,107.0,107.0,102.5,103.55,104.39900954367,99752.0,1292.0,10414010.0,27444.0,27.51,4.5,-3.45
2002-04-19,109.5,109.9,102.55,103.3,105.53400521602,98926.0,1261.0,10440057.0,42435.0,42.9,7.35,-6.2
2002-04-18,113.45,113.45,108.0,108.7,110.06927151343,108746.0,1156.0,11969593.0,30822.0,28.34,5.45,-4.75
2002-04-17,113.45,115.0,109.1,109.7,112.15195169865,180202.0,2084.0,20210006.0,42040.0,23.33,5.9,-3.75
2002-04-16,112.4,112.4,108.0,108.85,109.88442029918,116517.0,1482.0,12803403.0,25654.0,22.02,4.4,-3.55
2002-04-15,116.5,118.85,108.05,109.3,114.19972707184,433081.0,4206.0,49457732.0,136140.0,31.44,10.8,-7.2
2002-04-12,106.0,115.9,105.45,113.35,110.34185907894,357349.0,3093.0,39430553.0,130044.0,36.39,10.45,7.35
2002-04-11,100.0,107.0,99.75,104.15,104.20302015535,158866.0,1913.0,16554317.0,45911.0,28.9,7.25,4.15
2002-04-10,99.95,101.2,98.0,99.45,99.612674777556,33042.0,536.0,3291402.0,8575.0,25.95,3.2,-0.5
2002-04-09,102.5,103.0,98.0,98.8,100.03348019496,46983.0,570.0,4699873.0,17567.0,37.39,5.0,-3.7
2002-04-08,103.7,106.95,101.55,101.95,104.00342380219,96092.0,1034.0,9993897.0,37080.0,38.59,5.4,-1.75
2002-04-05,103.25,104.95,101.05,101.65,102.88495085145,43338.0,655.0,4458828.0,16228.0,37.45,3.9,-1.6
2002-04-04,104.0,104.5,102.0,102.5,103.20931796027,59498.0,939.0,6140748.0,20645.0,34.7,2.5,-1.5
2002-04-03,105.5,105.5,101.7,102.8,102.98461889987,83154.0,1193.0,8563583.0,24402.0,29.35,3.8,-2.7
2002-04-02,110.9,111.85,104.3,105.15,108.34484279314,99773.0,1480.0,10809890.0,24538.0,24.59,7.55,-5.75
2002-04-01,105.0,112.4,105.0,108.7,109.29144376251,274221.0,3343.0,29970009.0,43386.0,15.82,7.4,3.7
2002-03-28,105.9,107.8,103.55,104.5,105.69160473229,158232.0,2217.0,16723794.0,25535.0,16.14,4.25,-1.4
2002-03-27,100.0,105.0,97.6,102.05,102.16161643422,185272.0,2581.0,18927687.0,29487.0,15.92,7.4,2.05
2002-03-26,108.0,108.0,97.5,99.2,100.98573484727,93795.0,1417.0,9471957.0,26092.0,27.82,10.5,-8.8
2002-03-22,114.9,114.9,106.2,107.1,109.05050766764,123506.0,1556.0,13468392.0,32040.0,25.94,8.7,-7.8
2002-03-21,115.0,119.8,111.15,112.35,115.08749891897,277512.0,2504.0,31938162.0,55065.0,19.84,8.65,-2.65
2002-03-20,113.0,115.0,109.5,110.85,112.14565545901,158820.0,2034.0,17810973.0,38927.0,24.51,5.5,-2.15
2002-03-19,114.5,116.8,110.7,111.95,113.4881471036,142539.0,1713.0,16176487.0,47323.0,33.2,6.1,-2.55
2002-03-18,125.1,127.4,113.25,114.1,119.21087973539,310798.0,3092.0,37050503.0,103103.0,33.17,14.15,-11.0
2002-03-15,120.1,126.95,117.15,124.35,122.54526727317,446603.0,4191.0,54729084.0,97656.0,21.87,9.8,4.25
2002-03-14,115.0,123.9,114.0,117.0,119.54934739769,851514.0,8288.0,101797943.0,136748.0,16.06,9.9,2.0
2002-03-13,105.0,115.5,104.15,113.65,110.79515463202,389279.0,3725.0,43130227.0,98919.0,25.41,11.35,8.65
2002-03-12,113.0,114.5,103.5,105.0,108.73388459496,227841.0,2479.0,24774037.0,134080.0,23.18,11.0,-8.0
2002-03-11,112.0,123.5,111.5,112.9,115.71430934845,350582.0,3281.0,40567354.0,,,12.0,0.9
2002-03-08,109.9,117.0,106.05,110.7,112.14698295943,264017.0,3243.0,29608710.0,51923.0,19.67,10.95,0.8
2002-03-07,115.5,117.0,105.75,107.6,109.79579356091,247240.0,3416.0,27145912.0,54703.0,22.13,11.25,-7.9
2002-03-06,100.0,117.35,100.0,114.65,114.77728377812,999101.0,5804.0,114674099.0,186843.0,18.7,17.35,14.65
2002-03-05,90.0,102.5,89.0,97.8,97.524856308417,567361.0,4512.0,55331800.0,173248.0,30.54,13.5,7.8
2002-03-04,84.4,89.0,84.4,87.25,86.585490020349,136127.0,1422.0,11786623.0,56281.0,41.34,4.6,2.85
2002-03-01,70.0,84.9,70.0,81.25,78.856034567416,183294.0,1896.0,14453838.0,67593.0,36.88,14.9,11.25
2002-02-28,81.75,86.75,69.05,72.7,77.449490150924,283123.0,2557.0,21927732.0,81353.0,28.73,17.7,-9.05
2002-02-27,89.9,89.9,79.0,82.8,83.751258946243,119743.0,1365.0,10028627.0,42979.0,35.89,10.9,-7.1
2002-02-26,90.7,92.45,86.15,88.0,88.988131443743,145005.0,1388.0,12903724.0,77202.0,53.24,6.3,-2.7
2002-02-25,93.5,95.8,87.0,87.8,90.591201148263,207618.0,2138.0,18808364.0,75597.0,36.41,8.8,-5.7
2002-02-22,82.0,98.35,81.1,92.25,92.079781289611,399981.0,3897.0,36830163.0,141904.0,35.48,17.25,10.25
2002-02-21,83.0,86.2,82.0,82.45,84.143639129954,117649.0,1525.0,9899415.0,43660.0,37.11,4.2,-0.55
2002-02-20,75.0,82.45,75.0,80.7,79.391258212006,64083.0,897.0,5087630.0,31353.0,48.93,7.45,5.7
2002-02-19,86.15,89.1,77.25,78.05,83.357162119646,311486.0,3341.0,25964589.0,101518.0,32.59,11.85,-8.1
2002-02-18,74.0,82.8,74.0,82.8,80.25999144202,186960.0,1398.0,15005408.0,94231.0,50.4,8.8,8.8
2002-02-15,69.85,70.35,67.5,69.0,69.22103755196,42581.0,542.0,2947501.0,26937.0,63.26,2.85,-0.85
2002-02-14,67.9,68.5,65.2,67.85,66.998864847334,43166.0,505.0,2892073.0,,,3.3,-0.05
2002-02-13,67.1,67.2,63.25,64.4,65.566777144991,42844.0,525.0,2809143.0,,,3.95,-2.7
2002-02-12,69.0,71.4,66.15,66.65,68.972429446684,63002.0,815.0,4345401.0,,,5.25,-2.35
2002-02-11,64.8,68.65,63.75,67.2,66.2470187585,88973.0,968.0,5894196.0,,,4.9,2.4
2002-02-08,61.1,64.95,61.05,62.8,63.153363243173,61964.0,747.0,3913235.0,23431.0,37.81,3.9,1.7
2002-02-07,59.8,65.0,56.8,61.6,60.911550692106,106920.0,1151.0,6512663.0,,,8.2,1.8
2002-02-06,55.0,59.8,55.0,56.7,57.636439932859,50044.0,533.0,2884358.0,,,4.8,1.7
2002-02-05,57.0,60.4,54.2,54.6,57.390366683828,52443.0,822.0,3009723.0,,,6.2,-2.4
2002-02-04,47.1,57.0,47.05,55.85,54.125898282861,39659.0,563.0,2146579.0,,,9.95,8.75
2002-02-01,47.05,48.4,47.05,48.0,47.847354303828,4101.0,59.0,196222.0,,,1.35,0.95
2002-01-31,48.5,48.65,47.25,47.3,48.018249018249,8658.0,79.0,415742.0,,,1.4,-1.2
2002-01-30,47.6,49.0,47.1,47.2,47.666813109569,11381.0,237.0,542496.0,,,1.9,-0.4
2002-01-29,45.5,48.5,45.15,46.8,46.436850921273,2985.0,53.0,138614.0,,,3.35,1.3
2002-01-28,45.15,45.2,44.75,45.2,44.979310344828,2175.0,26.0,97830.0,,,0.45,0.05
2002-01-25,44.75,45.4,44.75,45.2,45.009018036072,1996.0,28.0,89838.0,,,0.65,0.45
2002-01-24,45.0,45.0,45.0,45.0,45.0,500.0,4.0,22500.0,,,0.0,0.0
2002-01-23,45.5,45.7,45.0,45.7,45.114899925871,1349.0,23.0,60860.0,,,0.7,0.2
2002-01-22,46.0,46.1,45.15,45.8,45.927360219982,4364.0,35.0,200427.0,,,0.95,-0.2
2002-01-21,46.0,46.4,45.4,45.4,45.957281553398,2575.0,41.0,118340.0,,,1.0,-0.6
2002-01-18,44.3,46.35,44.0,45.8,45.444184882363,5993.0,98.0,272347.0,,,2.35,1.5
2002-01-17,43.1,43.15,43.05,43.05,43.1,700.0,6.0,30170.0,,,0.1,-0.05
2002-01-16,44.0,44.25,43.5,43.6,43.871272727273,1375.0,13.0,60323.0,,,0.75,-0.4
2002-01-15,43.0,43.6,43.0,43.3,43.26737633062,1597.0,24.0,69098.0,,,0.6,0.3
2002-01-14,42.5,43.8,42.25,43.3,43.283094098884,5016.0,64.0,217108.0,,,1.55,0.8
2002-01-11,42.5,42.7,41.9,42.1,42.190641247834,4616.0,68.0,194752.0,,,0.8,-0.4
2002-01-10,42.2,42.6,41.7,41.75,42.0672178289,2782.0,28.0,117031.0,,,0.9,-0.45
2002-01-09,43.0,43.0,42.5,42.5,42.758198614319,4330.0,43.0,185143.0,,,0.5,-0.5
2002-01-08,42.0,43.25,42.0,42.95,42.709698996656,7475.0,53.0,319255.0,,,1.25,0.95
2002-01-07,43.3,43.5,42.5,42.6,42.9417773238,1958.0,25.0,84080.0,,,1.0,-0.7
2002-01-04,43.55,43.65,42.55,43.1,43.19945799458,1845.0,34.0,79703.0,,,1.1,-0.45
2002-01-03,43.0,43.65,42.8,43.1,43.17,300.0,6.0,12951.0,,,0.85,0.1
2002-01-02,43.5,43.65,42.55,42.95,43.192642405063,2528.0,36.0,109191.0,,,1.1,-0.55
2002-01-01,43.95,45.3,43.65,43.7,44.517073170732,2870.0,41.0,127764.0,,,1.65,-0.25
2001-12-31,41.5,43.9,41.5,43.2,43.160563380282,1420.0,23.0,61288.0,,,2.4,1.7
2001-12-28,41.1,42.15,40.5,41.75,41.237142857143,1750.0,23.0,72165.0,,,1.65,0.65
2001-12-27,41.6,41.6,41.3,41.5,41.44,500.0,11.0,20720.0,,,0.3,-0.1
2001-12-26,41.3,42.6,41.3,41.8,42.180191693291,3130.0,49.0,132024.0,,,1.3,0.5
2001-12-24,39.3,43.0,39.25,42.4,41.191052631579,1900.0,19.0,78263.0,,,3.75,3.1
2001-12-21,43.0,43.0,42.25,42.5,42.536305302263,2961.0,56.0,125950.0,,,0.75,-0.5
2001-12-20,44.0,44.1,43.15,43.2,43.768402366864,8450.0,54.0,369843.0,,,0.95,-0.8
2001-12-19,44.3,44.95,44.3,44.85,44.746798029557,1015.0,18.0,45418.0,,,0.65,0.55
2001-12-18,45.0,45.45,44.5,44.6,44.748,4000.0,43.0,178992.0,,,0.95,-0.4
2001-12-14,46.9,47.0,45.25,46.45,46.094382022472,3115.0,56.0,143584.0,,,1.75,-0.45
2001-12-13,48.5,48.5,45.8,45.9,47.219327844513,7409.0,71.0,349848.0,,,2.7,-2.6
2001-12-12,47.6,51.5,47.5,49.6,49.718182593129,11731.0,185.0,583244.0,,,4.0,2.0
2001-12-11,47.5,49.45,47.5,48.65,48.68126984127,9450.0,130.0,460038.0,,,1.95,1.15
2001-12-10,47.95,49.45,47.5,48.7,48.395604395604,8827.0,135.0,427188.0,,,1.95,0.75
2001-12-07,45.9,48.1,45.5,47.8,46.603103846789,6057.0,112.0,282275.0,,,2.6,1.9
2001-12-06,43.25,46.0,43.0,45.7,45.356799704361,5412.0,75.0,245471.0,,,3.0,2.45
2001-12-05,45.0,45.5,44.3,45.0,45.25431711146,5733.0,68.0,259443.0,,,1.2,0.0
2001-12-04,43.8,44.25,43.65,43.95,43.982978723404,2350.0,30.0,103360.0,,,0.6,0.15
2001-12-03,43.3,44.0,43.3,43.95,43.642774566474,2595.0,24.0,113253.0,,,0.7,0.65
2001-11-29,43.5,44.0,43.1,43.25,43.314833759591,3910.0,34.0,169361.0,,,0.9,-0.25
2001-11-28,44.8,46.8,43.8,43.9,44.277715250422,3554.0,47.0,157363.0,,,3.0,-0.9
2001-11-27,43.9,45.5,43.05,45.0,44.732522098496,8711.0,130.0,389665.0,,,2.45,1.1
2001-11-26,44.5,44.5,42.5,43.0,43.187823318743,5026.0,86.0,217062.0,,,2.0,-1.5
2001-11-23,42.85,43.5,42.25,43.3,42.886062861869,4836.0,65.0,207397.0,,,1.25,0.45
2001-11-22,45.5,45.75,42.9,43.05,43.32562938506,2423.0,39.0,104978.0,,,2.85,-2.45
2001-11-21,43.4,43.5,42.7,42.8,43.173846153846,1300.0,15.0,56126.0,,,0.8,-0.6
2001-11-20,43.6,44.5,43.5,43.65,43.755922330097,5150.0,67.0,225343.0,,,1.0,0.05
2001-11-19,44.5,44.5,43.0,43.5,43.5004784689,3135.0,27.0,136374.0,,,1.5,-1.0
2001-11-15,43.0,43.65,43.0,43.55,43.006232700771,50219.0,22.0,2159730.0,,,0.65,0.55
2001-11-14,42.2,43.65,42.2,43.6,43.254,500.0,5.0,21627.0,,,1.45,1.4
2001-11-13,42.75,43.1,42.2,43.0,42.674083438685,3955.0,46.0,168776.0,,,0.9,0.25
2001-11-12,42.5,43.0,42.1,42.8,42.591344312524,2611.0,55.0,111206.0,,,0.9,0.3
2001-11-09,42.0,42.7,42.0,42.45,42.319085487078,2012.0,34.0,85146.0,,,0.7,0.45
2001-11-08,42.0,42.45,41.75,42.1,42.182018146824,3637.0,43.0,153416.0,,,0.7,0.1
2001-11-07,43.0,43.0,42.05,42.1,42.485059353254,2443.0,31.0,103791.0,,,0.95,-0.9
2001-11-06,42.3,43.5,42.25,43.0,42.98773711439,5219.0,79.0,224353.0,,,1.25,0.7
2001-11-05,42.0,44.4,42.0,42.4,43.105314009662,4140.0,97.0,178456.0,,,2.4,0.4
2001-11-02,42.0,42.25,41.65,41.7,41.878470739,4682.0,41.0,196075.0,,,0.6,-0.3
2001-11-01,41.75,42.0,41.3,41.8,41.612244897959,4410.0,38.0,183510.0,,,0.7,0.05
2001-10-31,41.2,41.8,41.0,41.45,41.288917636912,2319.0,46.0,95749.0,,,0.8,0.25
2001-10-30,42.5,42.5,41.25,41.9,41.695331695332,2442.0,38.0,101820.0,,,1.25,-0.6
2001-10-29,42.0,43.5,42.0,42.95,43.104359673025,7340.0,99.0,316386.0,,,1.5,0.95
2001-10-25,40.8,41.45,40.5,40.65,40.962621742564,3799.0,44.0,155617.0,,,0.95,-0.15
2001-10-24,39.5,41.2,39.5,40.45,40.386509635974,2802.0,56.0,113163.0,,,1.7,0.95
2001-10-23,40.0,40.0,38.8,39.05,39.398938261895,5086.0,81.0,200383.0,,,1.2,-0.95
2001-10-22,37.9,40.95,37.9,39.3,39.551910720325,5914.0,102.0,233910.0,,,3.05,1.4
2001-10-19,37.0,38.3,36.55,37.55,37.65379403794,1476.0,35.0,55577.0,,,1.75,0.55
2001-10-18,37.0,37.4,36.7,37.0,36.904868913858,1335.0,20.0,49268.0,,,0.7,0.0
2001-10-17,37.0,38.0,36.95,37.5,37.559220619822,6518.0,100.0,244811.0,,,1.05,0.5
2001-10-16,36.5,37.35,36.5,37.35,36.959340659341,910.0,10.0,33633.0,,,0.85,0.85
2001-10-15,37.0,37.0,36.0,36.7,36.570238095238,840.0,20.0,30719.0,,,1.0,-0.3
2001-10-12,37.0,37.3,36.5,36.6,36.825072886297,1029.0,27.0,37893.0,,,0.8,-0.4
2001-10-11,36.4,37.0,35.2,37.0,36.565316101991,5726.0,75.0,209373.0,,,1.8,0.6
2001-10-10,34.95,37.5,34.95,36.9,36.270760972529,6334.0,87.0,229739.0,,,2.55,1.95
2001-10-09,34.8,35.0,34.25,35.0,34.80731261426,2735.0,49.0,95198.0,,,0.75,0.2
2001-10-08,36.0,36.0,33.35,34.2,34.226064681396,12492.0,156.0,427552.0,,,2.65,-1.8
2001-10-05,36.5,38.0,36.5,36.6,36.898496240602,532.0,17.0,19630.0,,,1.5,0.1
2001-10-04,36.5,37.0,35.7,35.7,36.478180473373,2704.0,33.0,98637.0,,,1.3,-0.8
2001-10-03,35.05,36.9,35.0,36.0,35.652195121951,4100.0,70.0,146174.0,,,1.9,0.95
2001-10-01,36.5,36.5,35.3,35.8,36.238285587386,4503.0,51.0,163181.0,,,1.2,-0.7
2001-09-28,35.0,38.0,35.0,37.4,37.056165267915,1549.0,34.0,57400.0,,,3.0,2.4
2001-09-27,36.0,36.1,35.8,36.0,35.938271604938,810.0,10.0,29110.0,,,0.3,0.0
2001-09-26,35.2,36.0,35.2,35.8,35.513333333333,600.0,11.0,21308.0,,,0.8,0.6
2001-09-25,36.0,36.0,35.0,35.05,35.143137254902,3570.0,49.0,125461.0,,,1.0,-0.95
2001-09-24,35.0,35.0,34.0,34.2,34.510923535253,2014.0,48.0,69505.0,,,1.0,-0.8
2001-09-21,34.5,35.45,34.5,34.75,35.140681362725,2495.0,42.0,87676.0,,,0.95,0.25
2001-09-20,35.5,35.5,34.5,35.45,34.802561048243,3358.0,35.0,116867.0,,,1.0,-0.05
2001-09-19,35.75,37.0,35.5,36.9,36.326682134571,2155.0,26.0,78284.0,,,1.5,1.15
2001-09-18,34.75,36.0,34.7,35.5,35.156643356643,2860.0,62.0,100548.0,,,1.3,0.75
2001-09-17,33.05,33.95,33.0,33.35,33.206134814441,7922.0,153.0,263059.0,,,0.95,0.3
2001-09-14,38.5,38.5,36.1,36.55,37.268039215686,5100.0,79.0,190067.0,,,2.4,-1.95
2001-09-13,39.0,40.0,38.7,38.85,39.367782909931,1732.0,36.0,68185.0,,,1.3,-0.15
2001-09-12,39.1,39.1,38.0,38.5,38.531596091205,3070.0,29.0,118292.0,,,1.1,-0.6
2001-09-11,40.3,40.85,40.25,40.25,40.338491295938,517.0,8.0,20855.0,,,0.6,-0.05
2001-09-10,41.0,41.0,40.35,40.55,40.87381275441,1474.0,14.0,60248.0,,,0.65,-0.45
2001-09-07,40.15,40.9,40.15,40.45,40.501086956522,920.0,21.0,37261.0,,,0.75,0.3
2001-09-06,41.5,41.5,40.65,41.1,41.091947291362,3415.0,49.0,140329.0,,,0.85,-0.4
2001-09-05,42.0,42.0,41.0,41.0,41.278350515464,4365.0,60.0,180180.0,,,1.0,-1.0
2001-09-04,41.55,41.9,41.25,41.4,41.569214876033,968.0,23.0,40239.0,,,0.65,-0.15
2001-09-03,42.0,43.0,41.25,41.55,41.704453441296,1482.0,39.0,61806.0,,,1.75,-0.45
2001-08-31,42.0,42.0,41.5,41.6,41.733828207847,943.0,25.0,39355.0,,,0.5,-0.4
2001-08-30,42.0,42.75,42.0,42.1,42.132420091324,219.0,9.0,9227.0,,,0.75,0.1
2001-08-29,42.5,42.75,41.9,41.9,42.168844221106,1990.0,43.0,83916.0,,,0.85,-0.6
2001-08-28,42.55,42.75,42.05,42.05,42.330061349693,2445.0,54.0,103497.0,,,0.7,-0.5
2001-08-27,42.85,43.25,42.6,43.1,42.820740740741,1350.0,18.0,57808.0,,,0.65,0.25
2001-08-24,43.55,43.6,42.5,42.5,43.214049586777,1210.0,19.0,52289.0,,,1.1,-1.05
2001-08-23,43.0,43.65,42.1,43.6,43.165950997727,7918.0,99.0,341788.0,,,1.55,0.6
2001-08-21,41.5,42.0,41.25,41.6,41.446450060168,1662.0,34.0,68884.0,,,0.75,0.1
2001-08-20,42.0,42.05,41.85,41.85,41.983783783784,370.0,7.0,15534.0,,,0.2,-0.15
2001-08-17,42.0,42.6,41.65,41.65,42.18971589575,4259.0,46.0,179686.0,,,0.95,-0.35
2001-08-16,42.0,42.4,41.35,42.4,41.777108433735,996.0,21.0,41610.0,,,1.05,0.4
2001-08-14,42.05,42.05,41.05,41.65,41.61996007984,2505.0,42.0,104258.0,,,1.0,-0.4
2001-08-13,42.15,42.5,41.5,41.5,42.108656716418,1675.0,19.0,70532.0,,,1.0,-0.65
2001-08-10,43.1,43.2,42.9,42.9,42.977722772277,4444.0,38.0,190993.0,,,0.3,-0.2
2001-08-09,43.75,43.8,43.05,43.5,43.374907749077,1355.0,16.0,58773.0,,,0.75,-0.25
2001-08-08,42.75,43.4,42.7,43.4,42.833939393939,825.0,17.0,35338.0,,,0.7,0.65
2001-08-07,42.95,42.95,42.5,42.55,42.714545454545,1100.0,16.0,46986.0,,,0.45,-0.4
2001-08-06,42.75,43.1,42.65,42.65,42.765710799268,1639.0,28.0,70093.0,,,0.45,-0.1
2001-08-03,42.55,43.0,42.55,43.0,42.853383458647,798.0,15.0,34197.0,,,0.45,0.45
2001-08-02,42.5,43.5,42.5,42.75,43.029545454545,1760.0,35.0,75732.0,,,1.0,0.25
2001-08-01,43.0,43.0,42.5,42.5,42.549285714286,1400.0,17.0,59569.0,,,0.5,-0.5
2001-07-31,43.5,43.65,42.5,43.4,43.348758465011,5316.0,90.0,230442.0,,,1.15,-0.1
2001-07-30,44.0,44.1,42.4,44.1,43.510891089109,2525.0,43.0,109865.0,,,1.7,0.1
2001-07-27,45.9,45.9,44.0,45.0,44.782254939946,2581.0,32.0,115583.0,,,1.9,-0.9
2001-07-26,45.5,45.5,44.5,44.6,44.810953346856,7395.0,94.0,331377.0,,,1.0,-0.9
2001-07-25,46.0,46.95,43.35,45.75,45.473740765614,7445.0,105.0,338552.0,,,3.6,-0.25
2001-07-24,44.0,46.0,44.0,46.0,45.009631728045,1765.0,34.0,79442.0,,,2.0,2.0
2001-07-20,44.0,44.0,43.1,43.6,43.754545454545,1100.0,18.0,48130.0,,,0.9,-0.4
2001-07-19,44.3,44.3,43.75,43.75,43.981396114587,6074.0,75.0,267143.0,,,0.55,-0.55
2001-07-18,43.5,44.5,43.25,44.15,43.705882352941,510.0,12.0,22290.0,,,1.25,0.65
2001-07-17,43.1,43.85,43.1,43.5,43.381404174573,527.0,13.0,22862.0,,,0.75,0.4
2001-07-16,43.0,43.75,43.0,43.5,43.206193078324,2745.0,37.0,118601.0,,,0.75,0.5
2001-07-13,43.0,43.0,42.5,43.0,42.806779661017,1180.0,15.0,50512.0,,,0.5,0.0
2001-07-12,43.0,43.5,42.6,42.95,42.87037037037,810.0,25.0,34725.0,,,0.9,-0.05
2001-07-11,42.5,42.7,42.1,42.7,42.621111111111,900.0,11.0,38359.0,,,0.6,0.2
2001-07-10,43.5,43.5,42.0,42.9,42.320792079208,505.0,7.0,21372.0,,,1.5,-0.6
2001-07-09,42.7,45.0,42.5,43.0,43.12641509434,530.0,34.0,22857.0,,,2.5,0.3
2001-07-06,42.5,43.0,42.5,42.6,42.705405405405,1850.0,29.0,79005.0,,,0.5,0.1
2001-07-05,42.0,43.3,42.0,42.9,42.55494933749,1283.0,45.0,54598.0,,,1.3,0.9
2001-07-04,42.95,42.95,42.05,42.85,42.593485051316,2241.0,34.0,95452.0,,,0.9,-0.1
2001-07-03,42.6,42.6,42.6,42.6,42.6,100.0,4.0,4260.0,,,0.0,0.0
2001-07-02,43.0,43.95,43.0,43.95,43.244444444444,225.0,3.0,9730.0,,,0.95,0.95
2001-06-29,43.15,43.9,43.15,43.2,43.374781468531,4576.0,33.0,198483.0,,,0.75,0.05
2001-06-28,43.55,43.75,43.0,43.0,43.565101387407,3748.0,25.0,163282.0,,,0.75,-0.55
2001-06-27,43.85,44.0,43.6,43.75,43.7925,5200.0,38.0,227721.0,,,0.4,-0.1
2001-06-26,42.0,43.75,42.0,42.0,42.205078125,1024.0,14.0,43218.0,,,1.75,0.0
2001-06-25,42.0,42.4,41.25,41.6,41.845522898154,2926.0,47.0,122440.0,,,1.15,-0.4
2001-06-22,42.5,42.9,41.5,41.5,42.074767651547,7209.0,69.0,303317.0,,,1.4,-1.0
2001-06-21,44.0,44.05,43.25,43.25,43.804733727811,1014.0,34.0,44418.0,,,0.8,-0.75
2001-06-20,43.0,43.5,43.0,43.1,43.249830508475,2950.0,50.0,127587.0,,,0.5,0.1
2001-06-19,44.0,44.0,43.05,43.4,43.454514480409,2935.0,49.0,127539.0,,,0.95,-0.6
2001-06-18,44.0,44.0,43.35,43.8,43.716666666667,300.0,14.0,13115.0,,,0.65,-0.2
2001-06-15,45.0,45.0,44.0,44.45,44.326407873155,5487.0,97.0,243219.0,,,1.0,-0.55
2001-06-14,45.05,45.5,45.05,45.5,45.252777777778,360.0,10.0,16291.0,,,0.45,0.45
2001-06-13,45.1,46.0,45.1,45.85,45.39378238342,579.0,14.0,26283.0,,,0.9,0.75
2001-06-12,45.0,45.3,45.0,45.1,45.024006622517,1208.0,26.0,54389.0,,,0.3,0.1
2001-06-11,44.5,45.5,44.3,44.4,44.691411935953,687.0,16.0,30703.0,,,1.2,-0.1
2001-06-08,45.0,46.2,44.0,44.35,44.310689228229,12115.0,162.0,536824.0,,,2.2,-0.65
2001-06-07,45.5,45.95,44.55,45.35,44.882486108253,4859.0,58.0,218084.0,,,1.4,-0.15
2001-06-06,45.5,46.0,45.0,45.35,45.273333333333,900.0,16.0,40746.0,,,1.0,-0.15
2001-06-05,45.0,45.4,44.75,45.0,45.001162790698,3440.0,83.0,154804.0,,,0.65,0.0
2001-06-04,46.15,46.45,45.0,45.45,45.529230769231,4550.0,27.0,207158.0,,,1.45,-0.7
2001-06-01,47.5,47.5,46.15,46.7,46.89751866048,4957.0,84.0,232471.0,,,1.35,-0.8
2001-05-31,47.5,48.45,47.1,47.8,47.872243029546,2403.0,53.0,115037.0,,,1.35,0.3
2001-05-30,48.1,48.9,48.1,48.1,48.322119205298,3775.0,45.0,182416.0,,,0.8,0.0
2001-05-29,49.15,49.2,48.2,48.2,48.494764397906,764.0,17.0,37050.0,,,1.0,-0.95
2001-05-28,48.7,48.7,48.5,48.7,48.542372881356,1770.0,34.0,85920.0,,,0.2,0.0
2001-05-25,49.0,49.0,48.1,48.25,48.329646017699,2260.0,41.0,109225.0,,,0.9,-0.75
2001-05-24,49.3,50.0,48.55,48.55,49.2040302267,3970.0,44.0,195340.0,,,1.45,-0.75
2001-05-23,49.95,50.0,49.15,49.15,49.447970479705,1355.0,23.0,67002.0,,,0.85,-0.8
2001-05-22,49.25,50.25,49.05,49.4,49.675408824437,3241.0,62.0,160998.0,,,1.2,0.15
2001-05-21,50.75,51.0,49.5,49.5,50.233085250338,2956.0,39.0,148489.0,,,1.5,-1.25
2001-05-18,49.1,51.0,48.65,50.05,50.182591804643,10811.0,138.0,542524.0,,,2.35,0.95
2001-05-17,49.1,50.2,48.55,49.25,49.26275199567,7391.0,88.0,364101.0,,,1.65,0.15
2001-05-16,53.6,53.6,48.6,48.85,51.222907163112,8111.0,108.0,415469.0,,,5.0,-4.75
2001-05-15,49.5,50.0,48.1,49.65,49.257851880574,2579.0,46.0,127036.0,,,1.9,0.15
2001-05-14,47.0,51.95,47.0,50.4,50.156408275388,11649.0,171.0,584272.0,,,4.95,3.4
2001-05-11,46.45,47.0,45.25,46.75,46.484120836561,5164.0,91.0,240044.0,,,1.75,0.3
2001-05-10,45.0,45.9,44.6,45.45,45.163276836158,1770.0,50.0,79939.0,,,1.3,0.45
2001-05-09,46.5,46.5,45.4,45.5,45.686469673406,3215.0,31.0,146882.0,,,1.1,-1.0
2001-05-08,44.5,45.5,44.0,45.35,44.997222222222,720.0,15.0,32398.0,,,1.5,0.85
2001-05-07,45.5,46.0,44.05,45.75,45.510258697591,2242.0,35.0,102034.0,,,1.95,0.25
2001-05-04,43.5,45.0,43.0,44.85,43.907071138646,4681.0,56.0,205529.0,,,2.0,1.35
2001-05-03,44.9,44.95,42.0,43.5,43.269324853229,4088.0,39.0,176885.0,,,2.95,-1.4
2001-05-02,43.5,44.5,43.15,43.15,43.877078814172,4149.0,86.0,182046.0,,,1.35,-0.35
